v1	V(n002)	V(n003)	d(V(n003))
3.980000000000003e-001	3.980000e-001	1.200000e+000	0.000000e+000
3.990000000000003e-001	3.990000e-001	1.200000e+000	0.000000e+000
4.000000000000003e-001	4.000000e-001	1.200000e+000	-6.556511e-004
4.010000000000003e-001	4.010000e-001	1.199999e+000	-2.563000e-003
4.020000000000003e-001	4.020000e-001	1.199995e+000	-5.006790e-003
4.030000000000003e-001	4.030000e-001	1.199989e+000	-7.569790e-003
4.040000000000003e-001	4.040000e-001	1.199980e+000	-1.019239e-002
4.050000000000003e-001	4.050000e-001	1.199968e+000	-1.275539e-002
4.060000000000003e-001	4.060000e-001	1.199954e+000	-1.531839e-002
4.070000000000003e-001	4.070000e-001	1.199938e+000	-1.794100e-002
4.080000000000003e-001	4.080000e-001	1.199918e+000	-2.062321e-002
4.090000000000003e-001	4.090000e-001	1.199896e+000	-2.330542e-002
4.100000000000003e-001	4.100000e-001	1.199872e+000	-2.598763e-002
4.110000000000003e-001	4.110000e-001	1.199844e+000	-2.866983e-002
4.120000000000003e-001	4.120000e-001	1.199814e+000	-3.147125e-002
4.130000000000003e-001	4.130000e-001	1.199782e+000	-3.421307e-002
4.140000000000003e-001	4.140000e-001	1.199746e+000	-3.695488e-002
4.150000000000003e-001	4.150000e-001	1.199708e+000	-3.975630e-002
4.160000000000003e-001	4.160000e-001	1.199667e+000	-4.255772e-002
4.170000000000003e-001	4.170000e-001	1.199623e+000	-4.541874e-002
4.180000000000003e-001	4.180000e-001	1.199576e+000	-4.827976e-002
4.190000000000003e-001	4.190000e-001	1.199526e+000	-5.120039e-002
4.200000000000003e-001	4.200000e-001	1.199473e+000	-5.412102e-002
4.210000000000003e-001	4.210000e-001	1.199418e+000	-5.698204e-002
4.220000000000003e-001	4.220000e-001	1.199359e+000	-5.996227e-002
4.230000000000003e-001	4.230000e-001	1.199298e+000	-6.300211e-002
4.240000000000003e-001	4.240000e-001	1.199233e+000	-6.604195e-002
4.250000000000003e-001	4.250000e-001	1.199166e+000	-6.908178e-002
4.260000000000003e-001	4.260000e-001	1.199095e+000	-7.212162e-002
4.270000000000003e-001	4.270000e-001	1.199021e+000	-7.522106e-002
4.280000000000003e-001	4.280000e-001	1.198945e+000	-7.832050e-002
4.290000000000003e-001	4.290000e-001	1.198865e+000	-8.147955e-002
4.300000000000003e-001	4.300000e-001	1.198782e+000	-8.463860e-002
4.310000000000003e-001	4.310000e-001	1.198696e+000	-8.785725e-002
4.320000000000003e-001	4.320000e-001	1.198606e+000	-9.107590e-002
4.330000000000003e-001	4.330000e-001	1.198513e+000	-9.435415e-002
4.340000000000003e-001	4.340000e-001	1.198417e+000	-9.769201e-002
4.350000000000003e-001	4.350000e-001	1.198318e+000	-1.009703e-001
4.360000000000003e-001	4.360000e-001	1.198215e+000	-1.043081e-001
4.370000000000003e-001	4.370000e-001	1.198109e+000	-1.077056e-001
4.380000000000003e-001	4.380000e-001	1.198000e+000	-1.111031e-001
4.390000000000003e-001	4.390000e-001	1.197887e+000	-1.145601e-001
4.400000000000003e-001	4.400000e-001	1.197771e+000	-1.180172e-001
4.410000000000003e-001	4.410000e-001	1.197651e+000	-1.215339e-001
4.420000000000003e-001	4.420000e-001	1.197528e+000	-1.251101e-001
4.430000000000003e-001	4.430000e-001	1.197401e+000	-1.286864e-001
4.440000000000003e-001	4.440000e-001	1.197270e+000	-1.323223e-001
4.450000000000003e-001	4.450000e-001	1.197136e+000	-1.358986e-001
4.460000000000003e-001	4.460000e-001	1.196999e+000	-1.395941e-001
4.470000000000003e-001	4.470000e-001	1.196857e+000	-1.433492e-001
4.480000000000003e-001	4.480000e-001	1.196712e+000	-1.471043e-001
4.490000000000003e-001	4.490000e-001	1.196563e+000	-1.508594e-001
4.500000000000003e-001	4.500000e-001	1.196410e+000	-1.546741e-001
4.510000000000004e-001	4.510000e-001	1.196254e+000	-1.586080e-001
4.520000000000004e-001	4.520000e-001	1.196093e+000	-1.624823e-001
4.530000000000004e-001	4.530000e-001	1.195929e+000	-1.664162e-001
4.540000000000004e-001	4.540000e-001	1.195760e+000	-1.704097e-001
4.550000000000004e-001	4.550000e-001	1.195588e+000	-1.744628e-001
4.560000000000004e-001	4.560000e-001	1.195411e+000	-1.785159e-001
4.570000000000004e-001	4.570000e-001	1.195231e+000	-1.826286e-001
4.580000000000004e-001	4.580000e-001	1.195046e+000	-1.868010e-001
4.590000000000004e-001	4.590000e-001	1.194857e+000	-1.909733e-001
4.600000000000004e-001	4.600000e-001	1.194664e+000	-1.952648e-001
4.610000000000004e-001	4.610000e-001	1.194467e+000	-1.994967e-001
4.620000000000004e-001	4.620000e-001	1.194265e+000	-2.038479e-001
4.630000000000004e-001	4.630000e-001	1.194059e+000	-2.082586e-001
4.640000000000004e-001	4.640000e-001	1.193848e+000	-2.126694e-001
4.650000000000004e-001	4.650000e-001	1.193634e+000	-2.171993e-001
4.660000000000004e-001	4.660000e-001	1.193414e+000	-2.217293e-001
4.670000000000004e-001	4.670000e-001	1.193190e+000	-2.262592e-001
4.680000000000004e-001	4.680000e-001	1.192962e+000	-2.309084e-001
4.690000000000004e-001	4.690000e-001	1.192728e+000	-2.356172e-001
4.700000000000004e-001	4.700000e-001	1.192490e+000	-2.403855e-001
4.710000000000004e-001	4.710000e-001	1.192248e+000	-2.451539e-001
4.720000000000004e-001	4.720000e-001	1.192000e+000	-2.499819e-001
4.730000000000004e-001	4.730000e-001	1.191748e+000	-2.549291e-001
4.740000000000004e-001	4.740000e-001	1.191490e+000	-2.598763e-001
4.750000000000004e-001	4.750000e-001	1.191228e+000	-2.649426e-001
4.760000000000004e-001	4.760000e-001	1.190960e+000	-2.700090e-001
4.770000000000004e-001	4.770000e-001	1.190688e+000	-2.751350e-001
4.780000000000004e-001	4.780000e-001	1.190410e+000	-2.803802e-001
4.790000000000004e-001	4.790000e-001	1.190127e+000	-2.856851e-001
4.800000000000004e-001	4.800000e-001	1.189839e+000	-2.910495e-001
4.810000000000004e-001	4.810000e-001	1.189545e+000	-2.964139e-001
4.820000000000004e-001	4.820000e-001	1.189246e+000	-3.018975e-001
4.830000000000004e-001	4.830000e-001	1.188941e+000	-3.074408e-001
4.840000000000004e-001	4.840000e-001	1.188631e+000	-3.130436e-001
4.850000000000004e-001	4.850000e-001	1.188315e+000	-3.187656e-001
4.860000000000004e-001	4.860000e-001	1.187993e+000	-3.245473e-001
4.870000000000004e-001	4.870000e-001	1.187666e+000	-3.303885e-001
4.880000000000004e-001	4.880000e-001	1.187333e+000	-3.363490e-001
4.890000000000004e-001	4.890000e-001	1.186993e+000	-3.423691e-001
4.900000000000004e-001	4.900000e-001	1.186648e+000	-3.483891e-001
4.910000000000004e-001	4.910000e-001	1.186296e+000	-3.545880e-001
4.920000000000004e-001	4.920000e-001	1.185939e+000	-3.608465e-001
4.930000000000004e-001	4.930000e-001	1.185575e+000	-3.671646e-001
4.940000000000004e-001	4.940000e-001	1.185204e+000	-3.736019e-001
4.950000000000004e-001	4.950000e-001	1.184828e+000	-3.801584e-001
4.960000000000004e-001	4.960000e-001	1.184444e+000	-3.867745e-001
4.970000000000004e-001	4.970000e-001	1.184054e+000	-3.934503e-001
4.980000000000004e-001	4.980000e-001	1.183657e+000	-4.003048e-001
4.990000000000004e-001	4.990000e-001	1.183253e+000	-4.072189e-001
5.000000000000003e-001	5.000000e-001	1.182843e+000	-4.142523e-001
5.010000000000003e-001	5.010000e-001	1.182425e+000	-4.213452e-001
5.020000000000003e-001	5.020000e-001	1.182000e+000	-4.285574e-001
5.030000000000003e-001	5.030000e-001	1.181568e+000	-4.359484e-001
5.040000000000003e-001	5.040000e-001	1.181128e+000	-4.433990e-001
5.050000000000003e-001	5.050000e-001	1.180681e+000	-4.509687e-001
5.060000000000003e-001	5.060000e-001	1.180226e+000	-4.586577e-001
5.070000000000003e-001	5.070000e-001	1.179764e+000	-4.665256e-001
5.080000000000003e-001	5.080000e-001	1.179293e+000	-4.744530e-001
5.090000000000003e-001	5.090000e-001	1.178815e+000	-4.824996e-001
5.100000000000003e-001	5.100000e-001	1.178328e+000	-4.907250e-001
5.110000000000003e-001	5.110000e-001	1.177833e+000	-4.990697e-001
5.120000000000003e-001	5.120000e-001	1.177330e+000	-5.075932e-001
5.130000000000003e-001	5.130000e-001	1.176818e+000	-5.162358e-001
5.140000000000004e-001	5.140000e-001	1.176298e+000	-5.249977e-001
5.150000000000004e-001	5.150000e-001	1.175768e+000	-5.339384e-001
5.160000000000004e-001	5.160000e-001	1.175230e+000	-5.430579e-001
5.170000000000004e-001	5.170000e-001	1.174682e+000	-5.523562e-001
5.180000000000004e-001	5.180000e-001	1.174125e+000	-5.617738e-001
5.190000000000004e-001	5.190000e-001	1.173558e+000	-5.713701e-001
5.200000000000004e-001	5.200000e-001	1.172982e+000	-5.812049e-001
5.210000000000004e-001	5.210000e-001	1.172396e+000	-5.911589e-001
5.220000000000004e-001	5.220000e-001	1.171800e+000	-6.012917e-001
5.230000000000004e-001	5.230000e-001	1.171193e+000	-6.116629e-001
5.240000000000004e-001	5.240000e-001	1.170577e+000	-6.222725e-001
5.250000000000004e-001	5.250000e-001	1.169949e+000	-6.330609e-001
5.260000000000004e-001	5.260000e-001	1.169310e+000	-6.440282e-001
5.270000000000004e-001	5.270000e-001	1.168661e+000	-6.552339e-001
5.280000000000004e-001	5.280000e-001	1.168000e+000	-6.666780e-001
5.290000000000004e-001	5.290000e-001	1.167328e+000	-6.784201e-001
5.300000000000004e-001	5.300000e-001	1.166643e+000	-6.903410e-001
5.310000000000004e-001	5.310000e-001	1.165947e+000	-7.025599e-001
5.320000000000004e-001	5.320000e-001	1.165238e+000	-7.150769e-001
5.330000000000004e-001	5.330000e-001	1.164517e+000	-7.277727e-001
5.340000000000004e-001	5.340000e-001	1.163782e+000	-7.408261e-001
5.350000000000004e-001	5.350000e-001	1.163035e+000	-7.541776e-001
5.360000000000004e-001	5.360000e-001	1.162274e+000	-7.677674e-001
5.370000000000004e-001	5.370000e-001	1.161500e+000	-7.817745e-001
5.380000000000004e-001	5.380000e-001	1.160711e+000	-7.961392e-001
5.390000000000004e-001	5.390000e-001	1.159907e+000	-8.108020e-001
5.400000000000004e-001	5.400000e-001	1.159089e+000	-8.258224e-001
5.410000000000004e-001	5.410000e-001	1.158256e+000	-8.412004e-001
5.420000000000004e-001	5.420000e-001	1.157407e+000	-8.569956e-001
5.430000000000004e-001	5.430000e-001	1.156542e+000	-8.732080e-001
5.440000000000004e-001	5.440000e-001	1.155660e+000	-8.898973e-001
5.450000000000004e-001	5.450000e-001	1.154762e+000	-9.070039e-001
5.460000000000004e-001	5.460000e-001	1.153846e+000	-9.245872e-001
5.470000000000004e-001	5.470000e-001	1.152913e+000	-9.427071e-001
5.480000000000004e-001	5.480000e-001	1.151961e+000	-9.612441e-001
5.490000000000004e-001	5.490000e-001	1.150990e+000	-9.803772e-001
5.500000000000004e-001	5.500000e-001	1.150000e+000	-1.000106e+000
5.510000000000004e-001	5.510000e-001	1.148990e+000	-1.020372e+000
5.520000000000004e-001	5.520000e-001	1.147959e+000	-1.041353e+000
5.530000000000004e-001	5.530000e-001	1.146907e+000	-1.062989e+000
5.540000000000004e-001	5.540000e-001	1.145833e+000	-1.085281e+000
5.550000000000004e-001	5.550000e-001	1.144737e+000	-1.108289e+000
5.560000000000004e-001	5.560000e-001	1.143617e+000	-1.132131e+000
5.570000000000004e-001	5.570000e-001	1.142472e+000	-1.156807e+000
5.580000000000004e-001	5.580000e-001	1.141303e+000	-1.182318e+000
5.590000000000004e-001	5.590000e-001	1.140108e+000	-1.208782e+000
5.600000000000004e-001	5.600000e-001	1.138885e+000	-1.236260e+000
5.610000000000004e-001	5.610000e-001	1.137635e+000	-1.264751e+000
5.620000000000004e-001	5.620000e-001	1.136356e+000	-1.294374e+000
5.630000000000004e-001	5.630000e-001	1.135046e+000	-1.325190e+000
5.640000000000004e-001	5.640000e-001	1.133706e+000	-1.357257e+000
5.650000000000004e-001	5.650000e-001	1.132332e+000	-1.390696e+000
5.660000000000004e-001	5.660000e-001	1.130924e+000	-1.425624e+000
5.670000000000004e-001	5.670000e-001	1.129481e+000	-1.462102e+000
5.680000000000004e-001	5.680000e-001	1.128000e+000	-1.500309e+000
5.690000000000004e-001	5.690000e-001	1.126480e+000	-1.540363e+000
5.700000000000004e-001	5.700000e-001	1.124919e+000	-1.582325e+000
5.710000000000004e-001	5.710000e-001	1.123315e+000	-1.626492e+000
5.720000000000004e-001	5.720000e-001	1.121666e+000	-1.673043e+000
5.730000000000004e-001	5.730000e-001	1.119969e+000	-1.722097e+000
5.740000000000004e-001	5.740000e-001	1.118222e+000	-1.774013e+000
5.750000000000004e-001	5.750000e-001	1.116421e+000	-1.829028e+000
5.760000000000004e-001	5.760000e-001	1.114564e+000	-1.887381e+000
5.770000000000004e-001	5.770000e-001	1.112647e+000	-1.949549e+000
5.780000000000004e-001	5.780000e-001	1.110665e+000	-2.015889e+000
5.790000000000004e-001	5.790000e-001	1.108615e+000	-2.086937e+000
5.800000000000004e-001	5.800000e-001	1.106491e+000	-2.163231e+000
5.810000000000004e-001	5.810000e-001	1.104288e+000	-2.245545e+000
5.820000000000004e-001	5.820000e-001	1.102000e+000	-2.334654e+000
5.830000000000004e-001	5.830000e-001	1.099619e+000	-2.431452e+000
5.840000000000004e-001	5.840000e-001	1.097137e+000	-2.537251e+000
5.850000000000004e-001	5.850000e-001	1.094545e+000	-2.653480e+000
5.860000000000004e-001	5.860000e-001	1.091830e+000	-2.782047e+000
5.870000000000004e-001	5.870000e-001	1.088980e+000	-2.925217e+000
5.880000000000004e-001	5.880000e-001	1.085980e+000	-3.085971e+000
5.890000000000004e-001	5.890000e-001	1.082808e+000	-3.268361e+000
5.900000000000004e-001	5.900000e-001	1.079443e+000	-3.477693e+000
5.910000000000004e-001	5.910000e-001	1.075853e+000	-3.721297e+000
5.920000000000004e-001	5.920000e-001	1.072000e+000	-4.009664e+000
5.930000000000004e-001	5.930000e-001	1.067834e+000	-4.358649e+000
5.940000000000004e-001	5.940000e-001	1.063283e+000	-4.793167e+000
5.950000000000004e-001	5.950000e-001	1.058247e+000	-5.355477e+000
5.960000000000004e-001	5.960000e-001	1.052572e+000	-6.124735e+000
5.970000000000004e-001	5.970000e-001	1.045998e+000	-7.273853e+000
5.980000000000004e-001	5.980000e-001	1.038024e+000	-9.295225e+000
5.990000000000004e-001	5.990000e-001	1.027408e+000	-1.848757e+001
6.000000000000004e-001	6.000000e-001	1.001049e+000	-4.273549e+002
6.010000000000004e-001	6.010000e-001	1.726977e-001	-4.195346e+002
6.020000000000004e-001	6.020000e-001	1.619800e-001	-9.380229e+000
6.030000000000004e-001	6.030000e-001	1.539372e-001	-7.284433e+000
6.040000000000004e-001	6.040000e-001	1.474111e-001	-6.094337e+000
6.050000000000004e-001	6.050000e-001	1.417486e-001	-5.348012e+000
6.060000000000004e-001	6.060000e-001	1.367151e-001	-4.791632e+000
6.070000000000004e-001	6.070000e-001	1.321653e-001	-4.358016e+000
6.080000000000004e-001	6.080000e-001	1.279991e-001	-4.009344e+000
6.090000000000004e-001	6.090000e-001	1.241466e-001	-3.721092e+000
6.100000000000004e-001	6.100000e-001	1.205569e-001	-3.477596e+000
6.110000000000004e-001	6.110000e-001	1.171914e-001	-3.268339e+000
6.120000000000004e-001	6.120000e-001	1.140202e-001	-3.085975e+000
6.130000000000004e-001	6.130000e-001	1.110195e-001	-2.925191e+000
6.140000000000004e-001	6.140000e-001	1.081698e-001	-2.782032e+000
6.150000000000004e-001	6.150000e-001	1.054554e-001	-2.653494e+000
6.160000000000004e-001	6.160000e-001	1.028628e-001	-2.537247e+000
6.170000000000004e-001	6.170000e-001	1.003809e-001	-2.431445e+000
6.180000000000004e-001	6.180000e-001	9.799996e-002	-2.334613e+000
6.190000000000004e-001	6.190000e-001	9.571169e-002	-2.245545e+000
6.200000000000004e-001	6.200000e-001	9.350887e-002	-2.163261e+000
6.210000000000004e-001	6.210000e-001	9.138516e-002	-2.086941e+000
6.220000000000004e-001	6.220000e-001	8.933499e-002	-2.015889e+000
6.230000000000004e-001	6.230000e-001	8.735339e-002	-1.949534e+000
6.240000000000004e-001	6.240000e-001	8.543592e-002	-1.887377e+000
6.250000000000004e-001	6.250000e-001	8.357863e-002	-1.828991e+000
6.260000000000004e-001	6.260000e-001	8.177794e-002	-1.774013e+000
6.270000000000005e-001	6.270000e-001	8.003061e-002	-1.722120e+000
6.280000000000005e-001	6.280000e-001	7.833370e-002	-1.673035e+000
6.290000000000005e-001	6.290000e-001	7.668453e-002	-1.626518e+000
6.300000000000005e-001	6.300000e-001	7.508066e-002	-1.582347e+000
6.310000000000005e-001	6.310000e-001	7.351984e-002	-1.540333e+000
6.320000000000005e-001	6.320000e-001	7.200000e-002	-1.500305e+000
6.330000000000005e-001	6.330000e-001	7.051923e-002	-1.462113e+000
6.340000000000005e-001	6.340000e-001	6.907577e-002	-1.425620e+000
6.350000000000005e-001	6.350000e-001	6.766799e-002	-1.390699e+000
6.360000000000005e-001	6.360000e-001	6.629437e-002	-1.357250e+000
6.370000000000005e-001	6.370000e-001	6.495349e-002	-1.325164e+000
6.380000000000005e-001	6.380000e-001	6.364404e-002	-1.294354e+000
6.390000000000005e-001	6.390000e-001	6.236478e-002	-1.264742e+000
6.400000000000005e-001	6.400000e-001	6.111456e-002	-1.236243e+000
6.410000000000005e-001	6.410000e-001	5.989230e-002	-1.208795e+000
6.420000000000005e-001	6.420000e-001	5.869697e-002	-1.182334e+000
6.430000000000005e-001	6.430000e-001	5.752763e-002	-1.156801e+000
6.440000000000005e-001	6.440000e-001	5.638337e-002	-1.132144e+000
6.450000000000005e-001	6.450000e-001	5.526334e-002	-1.108315e+000
6.460000000000005e-001	6.460000e-001	5.416674e-002	-1.085266e+000
6.470000000000005e-001	6.470000e-001	5.309281e-002	-1.062959e+000
6.480000000000005e-001	6.480000e-001	5.204082e-002	-1.041353e+000
6.490000000000005e-001	6.490000e-001	5.101010e-002	-1.020409e+000
6.500000000000005e-001	6.500000e-001	5.000000e-002	-1.000101e+000
6.510000000000005e-001	6.510000e-001	4.900990e-002	-9.803902e-001
6.520000000000005e-001	6.520000e-001	4.803922e-002	-9.612516e-001
6.530000000000005e-001	6.530000e-001	4.708740e-002	-9.426586e-001
6.540000000000005e-001	6.540000e-001	4.615390e-002	-9.245835e-001
6.550000000000005e-001	6.550000e-001	4.523823e-002	-9.070039e-001
6.560000000000005e-001	6.560000e-001	4.433990e-002	-8.898973e-001
6.570000000000005e-001	6.570000e-001	4.345844e-002	-8.732434e-001
6.580000000000005e-001	6.580000e-001	4.259341e-002	-8.570217e-001
6.590000000000005e-001	6.590000e-001	4.174439e-002	-8.412153e-001
6.600000000000005e-001	6.600000e-001	4.091098e-002	-8.258056e-001
6.610000000000005e-001	6.610000e-001	4.009278e-002	-8.107759e-001
6.620000000000005e-001	6.620000e-001	3.928943e-002	-7.961113e-001
6.630000000000005e-001	6.630000e-001	3.850056e-002	-7.817969e-001
6.640000000000005e-001	6.640000e-001	3.772583e-002	-7.678214e-001
6.650000000000005e-001	6.650000e-001	3.696492e-002	-7.541683e-001
6.660000000000005e-001	6.660000e-001	3.621750e-002	-7.408261e-001
6.670000000000005e-001	6.670000e-001	3.548326e-002	-7.277858e-001
6.680000000000005e-001	6.680000e-001	3.476192e-002	-7.150322e-001
6.690000000000005e-001	6.690000e-001	3.405320e-002	-7.025581e-001
6.700000000000005e-001	6.700000e-001	3.335681e-002	-6.903522e-001
6.710000000000005e-001	6.710000e-001	3.267249e-002	-6.784033e-001
6.720000000000005e-001	6.720000e-001	3.200000e-002	-6.667059e-001
6.730000000000005e-001	6.730000e-001	3.133908e-002	-6.552506e-001
6.740000000000005e-001	6.740000e-001	3.068950e-002	-6.440282e-001
6.750000000000005e-001	6.750000e-001	3.005103e-002	-6.330302e-001
6.760000000000005e-001	6.760000e-001	2.942344e-002	-6.222492e-001
6.770000000000005e-001	6.770000e-001	2.880653e-002	-6.116796e-001
6.780000000000005e-001	6.780000e-001	2.820008e-002	-6.013149e-001
6.790000000000005e-001	6.790000e-001	2.760390e-002	-5.911458e-001
6.800000000000005e-001	6.800000e-001	2.701779e-002	-5.811695e-001
6.810000000000005e-001	6.810000e-001	2.644156e-002	-5.713785e-001
6.820000000000005e-001	6.820000e-001	2.587503e-002	-5.617663e-001
6.830000000000005e-001	6.830000e-001	2.531803e-002	-5.523292e-001
6.840000000000005e-001	6.840000e-001	2.477037e-002	-5.430607e-001
6.850000000000005e-001	6.850000e-001	2.423191e-002	-5.339570e-001
6.860000000000005e-001	6.860000e-001	2.370246e-002	-5.250117e-001
6.870000000000005e-001	6.870000e-001	2.318188e-002	-5.162209e-001
6.880000000000005e-001	6.880000e-001	2.267002e-002	-5.075810e-001
6.890000000000005e-001	6.890000e-001	2.216672e-002	-4.990874e-001
6.900000000000005e-001	6.900000e-001	2.167184e-002	-4.907353e-001
6.910000000000005e-001	6.910000e-001	2.118525e-002	-4.825210e-001
6.920000000000005e-001	6.920000e-001	2.070680e-002	-4.744409e-001
6.930000000000005e-001	6.930000e-001	2.023637e-002	-4.664920e-001
6.940000000000005e-001	6.940000e-001	1.977382e-002	-4.586708e-001
6.950000000000005e-001	6.950000e-001	1.931903e-002	-4.509725e-001
6.960000000000005e-001	6.960000e-001	1.887187e-002	-4.433952e-001
6.970000000000005e-001	6.970000e-001	1.843224e-002	-4.359353e-001
6.980000000000005e-001	6.980000e-001	1.800000e-002	-4.285900e-001
6.990000000000005e-001	6.990000e-001	1.757506e-002	-4.213564e-001
7.000000000000005e-001	7.000000e-001	1.715729e-002	-4.142309e-001
7.010000000000005e-001	7.010000e-001	1.674659e-002	-4.072124e-001
7.020000000000005e-001	7.020000e-001	1.634286e-002	-4.002973e-001
7.030000000000005e-001	7.030000e-001	1.594600e-002	-3.934824e-001
7.040000000000005e-001	7.040000e-001	1.555590e-002	-3.867666e-001
7.050000000000005e-001	7.050000e-001	1.517247e-002	-3.801468e-001
7.060000000000005e-001	7.060000e-001	1.479561e-002	-3.736210e-001
7.070000000000005e-001	7.070000e-001	1.442522e-002	-3.671865e-001
7.080000000000005e-001	7.080000e-001	1.406123e-002	-3.608419e-001
7.090000000000005e-001	7.090000e-001	1.370354e-002	-3.545852e-001
7.100000000000005e-001	7.100000e-001	1.335206e-002	-3.484138e-001
7.110000000000005e-001	7.110000e-001	1.300671e-002	-3.423258e-001
7.120000000000005e-001	7.120000e-001	1.266741e-002	-3.363197e-001
7.130000000000005e-001	7.130000e-001	1.233407e-002	-3.303932e-001
7.140000000000005e-001	7.140000e-001	1.200662e-002	-3.245450e-001
7.150000000000005e-001	7.150000e-001	1.168498e-002	-3.187736e-001
7.160000000000005e-001	7.160000e-001	1.136908e-002	-3.130767e-001
7.170000000000005e-001	7.170000e-001	1.105883e-002	-3.074529e-001
7.180000000000005e-001	7.180000e-001	1.075417e-002	-3.019008e-001
7.190000000000005e-001	7.190000e-001	1.045503e-002	-2.964190e-001
7.200000000000005e-001	7.200000e-001	1.016133e-002	-2.910057e-001
7.210000000000005e-001	7.210000e-001	9.873017e-003	-2.856595e-001
7.220000000000005e-001	7.220000e-001	9.590014e-003	-2.803793e-001
7.230000000000005e-001	7.230000e-001	9.312258e-003	-2.751639e-001
7.240000000000005e-001	7.240000e-001	9.039686e-003	-2.700118e-001
7.250000000000005e-001	7.250000e-001	8.772234e-003	-2.649212e-001
7.260000000000005e-001	7.260000e-001	8.509844e-003	-2.598912e-001
7.270000000000005e-001	7.270000e-001	8.252452e-003	-2.549216e-001
7.280000000000005e-001	7.280000e-001	8.000000e-003	-2.500096e-001
7.290000000000005e-001	7.290000e-001	7.752433e-003	-2.451548e-001
7.300000000000005e-001	7.300000e-001	7.509691e-003	-2.403567e-001
7.310000000000005e-001	7.310000e-001	7.271720e-003	-2.356130e-001
7.320000000000005e-001	7.320000e-001	7.038465e-003	-2.309238e-001
7.330000000000005e-001	7.330000e-001	6.809872e-003	-2.262874e-001
7.340000000000005e-001	7.340000e-001	6.585890e-003	-2.217030e-001
7.350000000000005e-001	7.350000e-001	6.366466e-003	-2.171695e-001
7.360000000000005e-001	7.360000e-001	6.151551e-003	-2.126864e-001
7.370000000000005e-001	7.370000e-001	5.941093e-003	-2.082523e-001
7.380000000000005e-001	7.380000e-001	5.735046e-003	-2.038663e-001
7.390000000000006e-001	7.390000e-001	5.533361e-003	-1.995279e-001
7.400000000000006e-001	7.400000e-001	5.335990e-003	-1.952362e-001
7.410000000000006e-001	7.410000e-001	5.142889e-003	-1.909903e-001
7.420000000000006e-001	7.420000e-001	4.954010e-003	-1.867891e-001
7.430000000000006e-001	7.430000e-001	4.769310e-003	-1.826319e-001
7.440000000000006e-001	7.440000e-001	4.588746e-003	-1.785185e-001
7.450000000000006e-001	7.450000e-001	4.412273e-003	-1.744474e-001
7.460000000000006e-001	7.460000e-001	4.239851e-003	-1.704183e-001
7.470000000000006e-001	7.470000e-001	4.071437e-003	-1.664306e-001
7.480000000000006e-001	7.480000e-001	3.906990e-003	-1.624831e-001
7.490000000000006e-001	7.490000e-001	3.746471e-003	-1.585754e-001
7.500000000000006e-001	7.500000e-001	3.589839e-003	-1.547069e-001
7.510000000000006e-001	7.510000e-001	3.437057e-003	-1.508769e-001
7.520000000000006e-001	7.520000e-001	3.288085e-003	-1.470849e-001
7.530000000000006e-001	7.530000e-001	3.142887e-003	-1.433301e-001
7.540000000000006e-001	7.540000e-001	3.001425e-003	-1.396118e-001
7.550000000000006e-001	7.550000e-001	2.863663e-003	-1.359296e-001
7.560000000000006e-001	7.560000e-001	2.729566e-003	-1.322828e-001
7.570000000000006e-001	7.570000e-001	2.599098e-003	-1.286709e-001
7.580000000000006e-001	7.580000e-001	2.472224e-003	-1.250935e-001
7.590000000000006e-001	7.590000e-001	2.348911e-003	-1.215499e-001
7.600000000000006e-001	7.600000e-001	2.229124e-003	-1.180394e-001
7.610000000000006e-001	7.610000e-001	2.112832e-003	-1.145618e-001
7.620000000000006e-001	7.620000e-001	2.000001e-003	-1.111164e-001
7.630000000000006e-001	7.630000e-001	1.890599e-003	-1.077028e-001
7.640000000000006e-001	7.640000e-001	1.784595e-003	-1.043204e-001
7.650000000000006e-001	7.650000e-001	1.681958e-003	-1.009688e-001
7.660000000000006e-001	7.660000e-001	1.582658e-003	-9.764754e-002
7.670000000000006e-001	7.670000e-001	1.486663e-003	-9.435619e-002
7.680000000000006e-001	7.680000e-001	1.393945e-003	-9.109429e-002
7.690000000000006e-001	7.690000e-001	1.304475e-003	-8.786138e-002
7.700000000000006e-001	7.700000e-001	1.218222e-003	-8.465699e-002
7.710000000000006e-001	7.710000e-001	1.135161e-003	-8.148077e-002
7.720000000000006e-001	7.720000e-001	1.055261e-003	-7.833232e-002
7.730000000000006e-001	7.730000e-001	9.784959e-004	-7.521114e-002
7.740000000000006e-001	7.740000e-001	9.048386e-004	-7.211693e-002
7.750000000000006e-001	7.750000e-001	8.342621e-004	-6.904933e-002
7.760000000000006e-001	7.760000e-001	7.667399e-004	-6.600789e-002
7.770000000000006e-001	7.770000e-001	7.022463e-004	-6.299224e-002
7.780000000000006e-001	7.780000e-001	6.407555e-004	-6.000206e-002
7.790000000000006e-001	7.790000e-001	5.822422e-004	-5.703699e-002
7.800000000000006e-001	7.800000e-001	5.266815e-004	-5.409661e-002
7.810000000000006e-001	7.810000e-001	4.740489e-004	-5.118067e-002
7.820000000000006e-001	7.820000e-001	4.243201e-004	-4.828880e-002
7.830000000000006e-001	7.830000e-001	3.774713e-004	-4.542065e-002
7.840000000000006e-001	7.840000e-001	3.334788e-004	-4.257592e-002
7.850000000000006e-001	7.850000e-001	2.923195e-004	-3.975429e-002
