vc	V(vout)	d(V(Vout))
1.009000000000000e+00	2.324098e+00	-8.263588e-01
1.010000000000000e+00	2.323270e+00	-8.299351e-01
1.010999999999999e+00	2.322438e+00	-8.335114e-01
1.011999999999999e+00	2.321603e+00	-8.373260e-01
1.012999999999999e+00	2.320764e+00	-8.409023e-01
1.013999999999999e+00	2.319921e+00	-8.444786e-01
1.014999999999999e+00	2.319075e+00	-8.482933e-01
1.015999999999999e+00	2.318225e+00	-8.521080e-01
1.016999999999999e+00	2.317371e+00	-8.558035e-01
1.017999999999999e+00	2.316513e+00	-8.596182e-01
1.018999999999999e+00	2.315651e+00	-8.634329e-01
1.019999999999998e+00	2.314786e+00	-8.672476e-01
1.020999999999998e+00	2.313917e+00	-8.711815e-01
1.021999999999998e+00	2.313044e+00	-8.749962e-01
1.022999999999998e+00	2.312167e+00	-8.788109e-01
1.023999999999998e+00	2.311286e+00	-8.828640e-01
1.024999999999998e+00	2.310401e+00	-8.867979e-01
1.025999999999998e+00	2.309513e+00	-8.907318e-01
1.026999999999998e+00	2.308620e+00	-8.949041e-01
1.027999999999998e+00	2.307723e+00	-8.988380e-01
1.028999999999997e+00	2.306822e+00	-9.028912e-01
1.029999999999997e+00	2.305917e+00	-9.069443e-01
1.030999999999997e+00	2.305008e+00	-9.109974e-01
1.031999999999997e+00	2.304095e+00	-9.152889e-01
1.032999999999997e+00	2.303178e+00	-9.194613e-01
1.033999999999997e+00	2.302256e+00	-9.236336e-01
1.034999999999997e+00	2.301330e+00	-9.278059e-01
1.035999999999997e+00	2.300400e+00	-9.320974e-01
1.036999999999997e+00	2.299466e+00	-9.363890e-01
1.037999999999996e+00	2.298528e+00	-9.406805e-01
1.038999999999996e+00	2.297585e+00	-9.450912e-01
1.039999999999996e+00	2.296638e+00	-9.493828e-01
1.040999999999996e+00	2.295686e+00	-9.537935e-01
1.041999999999996e+00	2.294730e+00	-9.582043e-01
1.042999999999996e+00	2.293770e+00	-9.626150e-01
1.043999999999996e+00	2.292805e+00	-9.671450e-01
1.044999999999996e+00	2.291835e+00	-9.717941e-01
1.045999999999996e+00	2.290861e+00	-9.763241e-01
1.046999999999995e+00	2.289883e+00	-9.808540e-01
1.047999999999995e+00	2.288899e+00	-9.855032e-01
1.048999999999995e+00	2.287912e+00	-9.900331e-01
1.049999999999995e+00	2.286919e+00	-9.948015e-01
1.050999999999995e+00	2.285922e+00	-9.995699e-01
1.051999999999995e+00	2.284920e+00	-1.004219e+00
1.052999999999995e+00	2.283914e+00	-1.009107e+00
1.053999999999995e+00	2.282902e+00	-1.013994e+00
1.054999999999995e+00	2.281886e+00	-1.018763e+00
1.055999999999994e+00	2.280864e+00	-1.023650e+00
1.056999999999994e+00	2.279838e+00	-1.028538e+00
1.057999999999994e+00	2.278807e+00	-1.033545e+00
1.058999999999994e+00	2.277771e+00	-1.038551e+00
1.059999999999994e+00	2.276730e+00	-1.043558e+00
1.060999999999994e+00	2.275684e+00	-1.048684e+00
1.061999999999994e+00	2.274633e+00	-1.053810e+00
1.062999999999994e+00	2.273576e+00	-1.058936e+00
1.063999999999994e+00	2.272515e+00	-1.064181e+00
1.064999999999994e+00	2.271448e+00	-1.069427e+00
1.065999999999993e+00	2.270376e+00	-1.074672e+00
1.066999999999993e+00	2.269299e+00	-1.080036e+00
1.067999999999993e+00	2.268216e+00	-1.085281e+00
1.068999999999993e+00	2.267128e+00	-1.090765e+00
1.069999999999993e+00	2.266035e+00	-1.096249e+00
1.070999999999993e+00	2.264936e+00	-1.101613e+00
1.071999999999993e+00	2.263831e+00	-1.107216e+00
1.072999999999993e+00	2.262721e+00	-1.112819e+00
1.073999999999993e+00	2.261606e+00	-1.118422e+00
1.074999999999992e+00	2.260484e+00	-1.124024e+00
1.075999999999992e+00	2.259358e+00	-1.129746e+00
1.076999999999992e+00	2.258225e+00	-1.135588e+00
1.077999999999992e+00	2.257087e+00	-1.141310e+00
1.078999999999992e+00	2.255942e+00	-1.147270e+00
1.079999999999992e+00	2.254792e+00	-1.153111e+00
1.080999999999992e+00	2.253636e+00	-1.159072e+00
1.081999999999992e+00	2.252474e+00	-1.165152e+00
1.082999999999992e+00	2.251306e+00	-1.171112e+00
1.083999999999991e+00	2.250132e+00	-1.177192e+00
1.084999999999991e+00	2.248951e+00	-1.183391e+00
1.085999999999991e+00	2.247765e+00	-1.189590e+00
1.086999999999991e+00	2.246572e+00	-1.195788e+00
1.087999999999991e+00	2.245373e+00	-1.202226e+00
1.088999999999991e+00	2.244168e+00	-1.208544e+00
1.089999999999991e+00	2.242956e+00	-1.214981e+00
1.090999999999991e+00	2.241738e+00	-1.221538e+00
1.091999999999991e+00	2.240513e+00	-1.227975e+00
1.092999999999990e+00	2.239282e+00	-1.234651e+00
1.093999999999990e+00	2.238044e+00	-1.241326e+00
1.094999999999990e+00	2.236799e+00	-1.248002e+00
1.095999999999990e+00	2.235548e+00	-1.254797e+00
1.096999999999990e+00	2.234290e+00	-1.261592e+00
1.097999999999990e+00	2.233025e+00	-1.268625e+00
1.098999999999990e+00	2.231752e+00	-1.275659e+00
1.099999999999990e+00	2.230473e+00	-1.282573e+00
1.100999999999990e+00	2.229187e+00	-1.289606e+00
1.101999999999989e+00	2.227894e+00	-1.296878e+00
1.102999999999989e+00	2.226593e+00	-1.304150e+00
1.103999999999989e+00	2.225286e+00	-1.311421e+00
1.104999999999989e+00	2.223971e+00	-1.318812e+00
1.105999999999989e+00	2.222648e+00	-1.326203e+00
1.106999999999989e+00	2.221318e+00	-1.333833e+00
1.107999999999989e+00	2.219980e+00	-1.341462e+00
1.108999999999989e+00	2.218635e+00	-1.348972e+00
1.109999999999989e+00	2.217283e+00	-1.356840e+00
1.110999999999988e+00	2.215922e+00	-1.364708e+00
1.111999999999988e+00	2.214553e+00	-1.372576e+00
1.112999999999988e+00	2.213176e+00	-1.380563e+00
1.113999999999988e+00	2.211792e+00	-1.388669e+00
1.114999999999988e+00	2.210399e+00	-1.396775e+00
1.115999999999988e+00	2.208998e+00	-1.405001e+00
1.116999999999988e+00	2.207589e+00	-1.413465e+00
1.117999999999988e+00	2.206172e+00	-1.421809e+00
1.118999999999988e+00	2.204746e+00	-1.430273e+00
1.119999999999987e+00	2.203311e+00	-1.438856e+00
1.120999999999987e+00	2.201868e+00	-1.447558e+00
1.121999999999987e+00	2.200416e+00	-1.456380e+00
1.122999999999987e+00	2.198955e+00	-1.465321e+00
1.123999999999987e+00	2.197485e+00	-1.474261e+00
1.124999999999987e+00	2.196007e+00	-1.483202e+00
1.125999999999987e+00	2.194519e+00	-1.492500e+00
1.126999999999987e+00	2.193022e+00	-1.501799e+00
1.127999999999987e+00	2.191515e+00	-1.511097e+00
1.128999999999986e+00	2.189999e+00	-1.520634e+00
1.129999999999986e+00	2.188474e+00	-1.530290e+00
1.130999999999986e+00	2.186939e+00	-1.539946e+00
1.131999999999986e+00	2.185394e+00	-1.549721e+00
1.132999999999986e+00	2.183839e+00	-1.559734e+00
1.133999999999986e+00	2.182275e+00	-1.569867e+00
1.134999999999986e+00	2.180700e+00	-1.580000e+00
1.135999999999986e+00	2.179115e+00	-1.590252e+00
1.136999999999986e+00	2.177519e+00	-1.600742e+00
1.137999999999985e+00	2.175913e+00	-1.611352e+00
1.138999999999985e+00	2.174296e+00	-1.621962e+00
1.139999999999985e+00	2.172669e+00	-1.632690e+00
1.140999999999985e+00	2.171031e+00	-1.643777e+00
1.141999999999985e+00	2.169382e+00	-1.654863e+00
1.142999999999985e+00	2.167721e+00	-1.666069e+00
1.143999999999985e+00	2.166049e+00	-1.677513e+00
1.144999999999985e+00	2.164366e+00	-1.688957e+00
1.145999999999985e+00	2.162672e+00	-1.700640e+00
1.146999999999984e+00	2.160965e+00	-1.712561e+00
1.147999999999984e+00	2.159246e+00	-1.724601e+00
1.148999999999984e+00	2.157516e+00	-1.736641e+00
1.149999999999984e+00	2.155773e+00	-1.748919e+00
1.150999999999984e+00	2.154018e+00	-1.761556e+00
1.151999999999984e+00	2.152250e+00	-1.774192e+00
1.152999999999984e+00	2.150470e+00	-1.786947e+00
1.153999999999984e+00	2.148676e+00	-1.800060e+00
1.154999999999984e+00	2.146869e+00	-1.813293e+00
1.155999999999983e+00	2.145050e+00	-1.826525e+00
1.156999999999983e+00	2.143216e+00	-1.840115e+00
1.157999999999983e+00	2.141369e+00	-1.854062e+00
1.158999999999983e+00	2.139508e+00	-1.868010e+00
1.159999999999983e+00	2.137633e+00	-1.882195e+00
1.160999999999983e+00	2.135744e+00	-1.896620e+00
1.161999999999983e+00	2.133840e+00	-1.911283e+00
1.162999999999983e+00	2.131921e+00	-1.926184e+00
1.163999999999983e+00	2.129988e+00	-1.941204e+00
1.164999999999982e+00	2.128039e+00	-1.956463e+00
1.165999999999982e+00	2.126075e+00	-1.972079e+00
1.166999999999982e+00	2.124095e+00	-1.987934e+00
1.167999999999982e+00	2.122099e+00	-2.004027e+00
1.168999999999982e+00	2.120087e+00	-2.020359e+00
1.169999999999982e+00	2.118058e+00	-2.036929e+00
1.170999999999982e+00	2.116013e+00	-2.053976e+00
1.171999999999982e+00	2.113950e+00	-2.071142e+00
1.172999999999982e+00	2.111871e+00	-2.088428e+00
1.173999999999982e+00	2.109773e+00	-2.106309e+00
1.174999999999981e+00	2.107658e+00	-2.124429e+00
1.175999999999981e+00	2.105525e+00	-2.142787e+00
1.176999999999981e+00	2.103372e+00	-2.161622e+00
1.177999999999981e+00	2.101201e+00	-2.180576e+00
1.178999999999981e+00	2.099011e+00	-2.200007e+00
1.179999999999981e+00	2.096801e+00	-2.219915e+00
1.180999999999981e+00	2.094571e+00	-2.240062e+00
1.181999999999981e+00	2.092321e+00	-2.260566e+00
1.182999999999981e+00	2.090050e+00	-2.281547e+00
1.183999999999980e+00	2.087758e+00	-2.302885e+00
1.184999999999980e+00	2.085444e+00	-2.324700e+00
1.185999999999980e+00	2.083109e+00	-2.346992e+00
1.186999999999980e+00	2.080750e+00	-2.369642e+00
1.187999999999980e+00	2.078369e+00	-2.392769e+00
1.188999999999980e+00	2.075965e+00	-2.416372e+00
1.189999999999980e+00	2.073537e+00	-2.440453e+00
1.190999999999980e+00	2.071084e+00	-2.465129e+00
1.191999999999980e+00	2.068606e+00	-2.490401e+00
1.192999999999979e+00	2.066103e+00	-2.516150e+00
1.193999999999979e+00	2.063574e+00	-2.542496e+00
1.194999999999979e+00	2.061018e+00	-2.569437e+00
1.195999999999979e+00	2.058435e+00	-2.597094e+00
1.196999999999979e+00	2.055824e+00	-2.625346e+00
1.197999999999979e+00	2.053185e+00	-2.654076e+00
1.198999999999979e+00	2.050516e+00	-2.683640e+00
1.199999999999979e+00	2.047817e+00	-2.714038e+00
1.200999999999979e+00	2.045088e+00	-2.745271e+00
1.201999999999978e+00	2.042327e+00	-2.777100e+00
1.202999999999978e+00	2.039534e+00	-2.809763e+00
1.203999999999978e+00	2.036707e+00	-2.843380e+00
1.204999999999978e+00	2.033847e+00	-2.877951e+00
1.205999999999978e+00	2.030951e+00	-2.913356e+00
1.206999999999978e+00	2.028020e+00	-2.949715e+00
1.207999999999978e+00	2.025052e+00	-2.987385e+00
1.208999999999978e+00	2.022045e+00	-3.025889e+00
1.209999999999978e+00	2.019000e+00	-3.065586e+00
1.210999999999977e+00	2.015914e+00	-3.106594e+00
1.211999999999977e+00	2.012787e+00	-3.148794e+00
1.212999999999977e+00	2.009617e+00	-3.192306e+00
1.213999999999977e+00	2.006402e+00	-3.237128e+00
1.214999999999977e+00	2.003142e+00	-3.283560e+00
1.215999999999977e+00	1.999835e+00	-3.331602e+00
1.216999999999977e+00	1.996479e+00	-3.381193e+00
1.217999999999977e+00	1.993073e+00	-3.432572e+00
1.218999999999977e+00	1.989614e+00	-3.485799e+00
1.219999999999976e+00	1.986101e+00	-3.540993e+00
1.220999999999976e+00	1.982532e+00	-3.598332e+00
1.221999999999976e+00	1.978904e+00	-3.657877e+00
1.222999999999976e+00	1.975216e+00	-3.719747e+00
1.223999999999976e+00	1.971465e+00	-3.784180e+00
1.224999999999976e+00	1.967648e+00	-3.851354e+00
1.225999999999976e+00	1.963762e+00	-3.921390e+00
1.226999999999976e+00	1.959805e+00	-3.994584e+00
1.227999999999976e+00	1.955773e+00	-4.071236e+00
1.228999999999975e+00	1.951663e+00	-4.151464e+00
1.229999999999975e+00	1.947470e+00	-4.235625e+00
1.230999999999975e+00	1.943191e+00	-4.324079e+00
1.231999999999975e+00	1.938822e+00	-4.417181e+00
1.232999999999975e+00	1.934357e+00	-4.515350e+00
1.233999999999975e+00	1.929791e+00	-4.619002e+00
1.234999999999975e+00	1.925119e+00	-4.728854e+00
1.235999999999975e+00	1.920334e+00	-4.845381e+00
1.236999999999975e+00	1.915428e+00	-4.969299e+00
1.237999999999974e+00	1.910395e+00	-5.101502e+00
1.238999999999974e+00	1.905225e+00	-5.242884e+00
1.239999999999974e+00	1.899909e+00	-5.394638e+00
1.240999999999974e+00	1.894436e+00	-5.558014e+00
1.241999999999974e+00	1.888793e+00	-5.734563e+00
1.242999999999974e+00	1.882967e+00	-5.926311e+00
1.243999999999974e+00	1.876941e+00	-6.135464e+00
1.244999999999974e+00	1.870696e+00	-6.364703e+00
1.245999999999974e+00	1.864211e+00	-6.617725e+00
1.246999999999973e+00	1.857460e+00	-6.898880e+00
1.247999999999973e+00	1.850413e+00	-7.213652e+00
1.248999999999973e+00	1.843033e+00	-7.569432e+00
1.249999999999973e+00	1.835275e+00	-7.976115e+00
1.250999999999973e+00	1.827081e+00	-8.446991e+00
1.251999999999973e+00	1.818381e+00	-9.001076e+00
1.252999999999973e+00	1.809079e+00	-9.666443e+00
1.253999999999973e+00	1.799048e+00	-1.048630e+01
1.254999999999973e+00	1.788106e+00	-1.153201e+01
1.255999999999972e+00	1.775984e+00	-1.293272e+01
1.256999999999972e+00	1.762241e+00	-1.495421e+01
1.257999999999972e+00	1.746075e+00	-1.827496e+01
1.258999999999972e+00	1.725691e+00	-2.559477e+01
1.259999999999972e+00	1.694886e+00	-4.733460e+02
1.260999999999972e+00	7.789988e-01	-4.708548e+02
1.261999999999972e+00	7.531762e-01	-2.244729e+01
1.262999999999972e+00	7.341042e-01	-1.711661e+01
1.263999999999972e+00	7.189429e-01	-1.415527e+01
1.264999999999971e+00	7.057937e-01	-1.243654e+01
1.265999999999971e+00	6.940699e-01	-1.118037e+01
1.266999999999971e+00	6.834329e-01	-1.021117e+01
1.267999999999971e+00	6.736475e-01	-9.440660e+00
1.268999999999971e+00	6.645516e-01	-8.809358e+00
1.269999999999971e+00	6.560288e-01	-8.279800e+00
1.270999999999971e+00	6.479920e-01	-7.827312e+00
1.271999999999971e+00	6.403742e-01	-7.434845e+00
1.272999999999971e+00	6.331223e-01	-7.090211e+00
1.273999999999970e+00	6.261938e-01	-6.784439e+00
1.274999999999970e+00	6.195534e-01	-6.510735e+00
1.275999999999970e+00	6.131723e-01	-6.263882e+00
1.276999999999970e+00	6.070257e-01	-6.039739e+00
1.277999999999970e+00	6.010928e-01	-5.835056e+00
1.278999999999970e+00	5.953556e-01	-5.647153e+00
1.279999999999970e+00	5.897985e-01	-5.473852e+00
1.280999999999970e+00	5.844079e-01	-5.313396e+00
1.281999999999970e+00	5.791717e-01	-5.164236e+00
1.282999999999969e+00	5.740794e-01	-5.025148e+00
1.283999999999969e+00	5.691214e-01	-4.895002e+00
1.284999999999969e+00	5.642894e-01	-4.772931e+00
1.285999999999969e+00	5.595756e-01	-4.658133e+00
1.286999999999969e+00	5.549731e-01	-4.549861e+00
1.287999999999969e+00	5.504758e-01	-4.447579e+00
1.288999999999969e+00	5.460780e-01	-4.350722e+00
1.289999999999969e+00	5.417744e-01	-4.258841e+00
1.290999999999969e+00	5.375603e-01	-4.171550e+00
1.291999999999969e+00	5.334313e-01	-4.088432e+00
1.292999999999968e+00	5.293834e-01	-4.009187e+00
1.293999999999968e+00	5.254129e-01	-3.933519e+00
1.294999999999968e+00	5.215164e-01	-3.861189e+00
1.295999999999968e+00	5.176905e-01	-3.791958e+00
1.296999999999968e+00	5.139325e-01	-3.725588e+00
1.297999999999968e+00	5.102394e-01	-3.661901e+00
1.298999999999968e+00	5.066087e-01	-3.600717e+00
1.299999999999968e+00	5.030379e-01	-3.541872e+00
1.300999999999968e+00	4.995249e-01	-3.485218e+00
1.301999999999967e+00	4.960675e-01	-3.430665e+00
1.302999999999967e+00	4.926636e-01	-3.378049e+00
1.303999999999967e+00	4.893114e-01	-3.327250e+00
1.304999999999967e+00	4.860091e-01	-3.278196e+00
1.305999999999967e+00	4.827550e-01	-3.230765e+00
1.306999999999967e+00	4.795476e-01	-3.184870e+00
1.307999999999967e+00	4.763853e-01	-3.140450e+00
1.308999999999967e+00	4.732667e-01	-3.097430e+00
1.309999999999967e+00	4.701904e-01	-3.055707e+00
1.310999999999966e+00	4.671552e-01	-3.015235e+00
1.311999999999966e+00	4.641599e-01	-2.975971e+00
1.312999999999966e+00	4.612033e-01	-2.937838e+00
1.313999999999966e+00	4.582843e-01	-2.900779e+00
1.314999999999966e+00	4.554017e-01	-2.864733e+00
1.315999999999966e+00	4.525548e-01	-2.829686e+00
1.316999999999966e+00	4.497424e-01	-2.795592e+00
1.317999999999966e+00	4.469636e-01	-2.762377e+00
1.318999999999966e+00	4.442176e-01	-2.730027e+00
1.319999999999965e+00	4.415036e-01	-2.698496e+00
1.320999999999965e+00	4.388206e-01	-2.667755e+00
1.321999999999965e+00	4.361680e-01	-2.637789e+00
1.322999999999965e+00	4.335451e-01	-2.608538e+00
1.323999999999965e+00	4.309510e-01	-2.579972e+00
1.324999999999965e+00	4.283851e-01	-2.552092e+00
1.325999999999965e+00	4.258468e-01	-2.524868e+00
1.326999999999965e+00	4.233354e-01	-2.498239e+00
1.327999999999965e+00	4.208503e-01	-2.472207e+00
1.328999999999964e+00	4.183910e-01	-2.446771e+00
1.329999999999964e+00	4.159568e-01	-2.421871e+00
1.330999999999964e+00	4.135472e-01	-2.397522e+00
1.331999999999964e+00	4.111617e-01	-2.373680e+00
1.332999999999964e+00	4.087999e-01	-2.350330e+00
1.333999999999964e+00	4.064611e-01	-2.327472e+00
1.334999999999964e+00	4.041449e-01	-2.305076e+00
1.335999999999964e+00	4.018509e-01	-2.283126e+00
1.336999999999964e+00	3.995787e-01	-2.261609e+00
1.337999999999963e+00	3.973277e-01	-2.240524e+00
1.338999999999963e+00	3.950976e-01	-2.219841e+00
1.339999999999963e+00	3.928880e-01	-2.199546e+00
1.340999999999963e+00	3.906985e-01	-2.179623e+00
1.341999999999963e+00	3.885288e-01	-2.160087e+00
1.342999999999963e+00	3.863783e-01	-2.140909e+00
1.343999999999963e+00	3.842469e-01	-2.122074e+00
1.344999999999963e+00	3.821342e-01	-2.103582e+00
1.345999999999963e+00	3.800398e-01	-2.085403e+00
1.346999999999962e+00	3.779634e-01	-2.067551e+00
1.347999999999962e+00	3.759047e-01	-2.050012e+00
1.348999999999962e+00	3.738634e-01	-2.032772e+00
1.349999999999962e+00	3.718391e-01	-2.015814e+00
1.350999999999962e+00	3.698317e-01	-1.999140e+00
1.351999999999962e+00	3.678409e-01	-1.982763e+00
1.352999999999962e+00	3.658662e-01	-1.966640e+00
1.353999999999962e+00	3.639076e-01	-1.950771e+00
1.354999999999962e+00	3.619647e-01	-1.935169e+00
1.355999999999961e+00	3.600372e-01	-1.919806e+00
1.356999999999961e+00	3.581251e-01	-1.904681e+00
1.357999999999961e+00	3.562279e-01	-1.889810e+00
1.358999999999961e+00	3.543454e-01	-1.875147e+00
1.359999999999961e+00	3.524776e-01	-1.860708e+00
1.360999999999961e+00	3.506240e-01	-1.846492e+00
1.361999999999961e+00	3.487846e-01	-1.832485e+00
1.362999999999961e+00	3.469591e-01	-1.818687e+00
1.363999999999961e+00	3.451472e-01	-1.805097e+00
1.364999999999960e+00	3.433489e-01	-1.791701e+00
1.365999999999960e+00	3.415638e-01	-1.778483e+00
1.366999999999960e+00	3.397919e-01	-1.765475e+00
1.367999999999960e+00	3.380329e-01	-1.752645e+00
1.368999999999960e+00	3.362866e-01	-1.739979e+00
1.369999999999960e+00	3.345529e-01	-1.727492e+00
1.370999999999960e+00	3.328316e-01	-1.715183e+00
1.371999999999960e+00	3.311225e-01	-1.703039e+00
1.372999999999960e+00	3.294255e-01	-1.691058e+00
1.373999999999959e+00	3.277404e-01	-1.679227e+00
1.374999999999959e+00	3.260671e-01	-1.667559e+00
1.375999999999959e+00	3.244053e-01	-1.656070e+00
1.376999999999959e+00	3.227549e-01	-1.644701e+00
1.377999999999959e+00	3.211159e-01	-1.633465e+00
1.378999999999959e+00	3.194880e-01	-1.622409e+00
1.379999999999959e+00	3.178711e-01	-1.611471e+00
1.380999999999959e+00	3.162651e-01	-1.600668e+00
1.381999999999959e+00	3.146698e-01	-1.590014e+00
1.382999999999958e+00	3.130850e-01	-1.579478e+00
1.383999999999958e+00	3.115108e-01	-1.569092e+00
1.384999999999958e+00	3.099469e-01	-1.558810e+00
1.385999999999958e+00	3.083932e-01	-1.548648e+00
1.386999999999958e+00	3.068496e-01	-1.538619e+00
1.387999999999958e+00	3.053159e-01	-1.528710e+00
1.388999999999958e+00	3.037921e-01	-1.518920e+00
1.389999999999958e+00	3.022781e-01	-1.509234e+00
1.390999999999958e+00	3.007737e-01	-1.499668e+00
1.391999999999957e+00	2.992788e-01	-1.490220e+00
1.392999999999957e+00	2.977932e-01	-1.480862e+00
1.393999999999957e+00	2.963170e-01	-1.471624e+00
1.394999999999957e+00	2.948500e-01	-1.462489e+00
1.395999999999957e+00	2.933921e-01	-1.453429e+00
1.396999999999957e+00	2.919431e-01	-1.444489e+00
1.397999999999957e+00	2.905031e-01	-1.435667e+00
1.398999999999957e+00	2.890718e-01	-1.426920e+00
1.399999999999957e+00	2.876492e-01	-1.418263e+00
1.400999999999957e+00	2.862353e-01	-1.409709e+00
1.401999999999956e+00	2.848298e-01	-1.401246e+00
1.402999999999956e+00	2.834328e-01	-1.392886e+00
1.403999999999956e+00	2.820441e-01	-1.384586e+00
1.404999999999956e+00	2.806636e-01	-1.376376e+00
1.405999999999956e+00	2.792913e-01	-1.368269e+00
1.406999999999956e+00	2.779271e-01	-1.360238e+00
1.407999999999956e+00	2.765708e-01	-1.352295e+00
1.408999999999956e+00	2.752225e-01	-1.344427e+00
1.409999999999956e+00	2.738820e-01	-1.336634e+00
1.410999999999955e+00	2.725492e-01	-1.328930e+00
1.411999999999955e+00	2.712241e-01	-1.321286e+00
1.412999999999955e+00	2.699066e-01	-1.313731e+00
1.413999999999955e+00	2.685966e-01	-1.306251e+00
1.414999999999955e+00	2.672941e-01	-1.298830e+00
1.415999999999955e+00	2.659990e-01	-1.291499e+00
1.416999999999955e+00	2.647111e-01	-1.284227e+00
1.417999999999955e+00	2.634305e-01	-1.277030e+00
1.418999999999955e+00	2.621571e-01	-1.269907e+00
1.419999999999954e+00	2.608907e-01	-1.262844e+00
1.420999999999954e+00	2.596314e-01	-1.255855e+00
1.421999999999954e+00	2.583790e-01	-1.248926e+00
1.422999999999954e+00	2.571335e-01	-1.242042e+00
1.423999999999954e+00	2.558949e-01	-1.235247e+00
1.424999999999954e+00	2.546631e-01	-1.228511e+00
1.425999999999954e+00	2.534379e-01	-1.221821e+00
1.426999999999954e+00	2.522194e-01	-1.215219e+00
1.427999999999954e+00	2.510075e-01	-1.208663e+00
1.428999999999953e+00	2.498021e-01	-1.202151e+00
1.429999999999953e+00	2.486032e-01	-1.195714e+00
1.430999999999953e+00	2.474107e-01	-1.189329e+00
1.431999999999953e+00	2.462245e-01	-1.182996e+00
1.432999999999953e+00	2.450447e-01	-1.176730e+00
1.433999999999953e+00	2.438710e-01	-1.170509e+00
1.434999999999953e+00	2.427036e-01	-1.164339e+00
1.435999999999953e+00	2.415424e-01	-1.158237e+00
1.436999999999953e+00	2.403872e-01	-1.152173e+00
1.437999999999952e+00	2.392380e-01	-1.146160e+00
1.438999999999952e+00	2.380949e-01	-1.140207e+00
1.439999999999952e+00	2.369576e-01	-1.134306e+00
1.440999999999952e+00	2.358262e-01	-1.128443e+00
1.441999999999952e+00	2.347007e-01	-1.122631e+00
1.442999999999952e+00	2.335810e-01	-1.116879e+00
1.443999999999952e+00	2.324670e-01	-1.111157e+00
1.444999999999952e+00	2.313587e-01	-1.105487e+00
1.445999999999952e+00	2.302560e-01	-1.099877e+00
1.446999999999951e+00	2.291589e-01	-1.094297e+00
1.447999999999951e+00	2.280674e-01	-1.088761e+00
1.448999999999951e+00	2.269814e-01	-1.083285e+00
1.449999999999951e+00	2.259008e-01	-1.077838e+00
1.450999999999951e+00	2.248257e-01	-1.072437e+00
1.451999999999951e+00	2.237560e-01	-1.067087e+00
1.452999999999951e+00	2.226915e-01	-1.061767e+00
1.453999999999951e+00	2.216324e-01	-1.056492e+00
1.454999999999951e+00	2.205786e-01	-1.051255e+00
1.455999999999950e+00	2.195299e-01	-1.046062e+00
1.456999999999950e+00	2.184864e-01	-1.040921e+00
1.457999999999950e+00	2.174481e-01	-1.035802e+00
1.458999999999950e+00	2.164148e-01	-1.030728e+00
1.459999999999950e+00	2.153866e-01	-1.025692e+00
1.460999999999950e+00	2.143634e-01	-1.020692e+00
1.461999999999950e+00	2.133452e-01	-1.015738e+00
1.462999999999950e+00	2.123320e-01	-1.010805e+00
1.463999999999950e+00	2.113236e-01	-1.005918e+00
1.464999999999949e+00	2.103201e-01	-1.001075e+00
1.465999999999949e+00	2.093215e-01	-9.962544e-01
1.466999999999949e+00	2.083276e-01	-9.914711e-01
1.467999999999949e+00	2.073385e-01	-9.867325e-01
1.468999999999949e+00	2.063542e-01	-9.820163e-01
1.469999999999949e+00	2.053745e-01	-9.773374e-01
1.470999999999949e+00	2.043995e-01	-9.726956e-01
1.471999999999949e+00	2.034291e-01	-9.680837e-01
1.472999999999949e+00	2.024633e-01	-9.635091e-01
1.473999999999948e+00	2.015021e-01	-9.589642e-01
1.474999999999948e+00	2.005454e-01	-9.544417e-01
1.475999999999948e+00	1.995932e-01	-9.499639e-01
1.476999999999948e+00	1.986455e-01	-9.455159e-01
1.477999999999948e+00	1.977022e-01	-9.410903e-01
1.478999999999948e+00	1.967633e-01	-9.367019e-01
1.479999999999948e+00	1.958288e-01	-9.323433e-01
1.480999999999948e+00	1.948986e-01	-9.280145e-01
1.481999999999948e+00	1.939727e-01	-9.237081e-01
1.482999999999947e+00	1.930512e-01	-9.194389e-01
1.483999999999947e+00	1.921339e-01	-9.151995e-01
1.484999999999947e+00	1.912208e-01	-9.109825e-01
1.485999999999947e+00	1.903119e-01	-9.067953e-01
1.486999999999947e+00	1.894072e-01	-9.026378e-01
1.487999999999947e+00	1.885066e-01	-8.985102e-01
1.488999999999947e+00	1.876102e-01	-8.944049e-01
1.489999999999947e+00	1.867178e-01	-8.903295e-01
1.490999999999947e+00	1.858295e-01	-8.862764e-01
1.491999999999946e+00	1.849453e-01	-8.822531e-01
1.492999999999946e+00	1.840650e-01	-8.782595e-01
1.493999999999946e+00	1.831887e-01	-8.742884e-01
1.494999999999946e+00	1.823164e-01	-8.703396e-01
1.495999999999946e+00	1.814481e-01	-8.664131e-01
1.496999999999946e+00	1.805836e-01	-8.625239e-01
1.497999999999946e+00	1.797230e-01	-8.586496e-01
1.498999999999946e+00	1.788663e-01	-8.548051e-01
1.499999999999946e+00	1.780134e-01	-8.509830e-01
1.500999999999945e+00	1.771643e-01	-8.471832e-01
1.501999999999945e+00	1.763190e-01	-8.434132e-01
1.502999999999945e+00	1.754775e-01	-8.396506e-01
1.503999999999945e+00	1.746397e-01	-8.359253e-01
1.504999999999945e+00	1.738057e-01	-8.322224e-01
1.505999999999945e+00	1.729753e-01	-8.285418e-01
1.506999999999945e+00	1.721486e-01	-8.248836e-01
